Game Name,i,j,Engine Conditions,Simple Engine Conditions,Engine UTN Error,Simple Engine UTN Error
Sokoban1,2,1,0,0,0,0
Sokoban1,3,1,24,11,0,0
Sokoban1,3,2,24,11,5,5
Sokoban1,4,1,48,19,0,0
Sokoban1,4,2,48,19,5,5
Sokoban1,4,3,48,19,8,8
Sokoban1,5,1,67,26,0,0
Sokoban1,5,2,67,26,5,5
Sokoban1,5,3,67,26,8,8
Sokoban1,5,4,67,26,17,17
Sokoban1,6,1,84,29,0,0
Sokoban1,6,2,84,29,5,5
Sokoban1,6,3,84,29,8,8
Sokoban1,6,4,84,29,17,17
Sokoban1,6,5,84,29,22,22
Sokoban1,7,1,108,40,0,0
Sokoban1,7,2,108,40,5,5
Sokoban1,7,3,108,40,8,8
Sokoban1,7,4,108,40,17,17
Sokoban1,7,5,108,40,22,22
Sokoban1,7,6,108,40,29,29
Sokoban1,8,1,132,53,0,0
Sokoban1,8,2,132,53,5,5
Sokoban1,8,3,132,53,8,8
Sokoban1,8,4,132,53,17,17
Sokoban1,8,5,132,53,22,22
Sokoban1,8,6,132,53,29,29
Sokoban1,8,7,132,53,34,34
Sokoban1,9,1,127,48,0,0
Sokoban1,9,2,127,48,5,5
Sokoban1,9,3,127,48,8,8
Sokoban1,9,4,127,48,17,17
Sokoban1,9,5,127,48,22,22
Sokoban1,9,6,127,48,29,29
Sokoban1,9,7,127,48,34,34
Sokoban1,9,8,127,48,39,39
Sokoban1,10,1,122,43,0,0
Sokoban1,10,2,122,43,5,5
Sokoban1,10,3,122,43,8,8
Sokoban1,10,4,122,43,17,17
Sokoban1,10,5,122,43,22,22
Sokoban1,10,6,122,43,29,29
Sokoban1,10,7,122,43,34,34
Sokoban1,10,8,122,43,39,39
Sokoban1,10,9,122,43,42,42
Sokoban1,11,1,121,42,0,0
Sokoban1,11,2,121,42,5,5
Sokoban1,11,3,121,42,8,8
Sokoban1,11,4,121,42,17,17
Sokoban1,11,5,121,42,22,22
Sokoban1,11,6,121,42,29,29
Sokoban1,11,7,121,42,34,34
Sokoban1,11,8,121,42,39,39
Sokoban1,11,9,121,42,42,42
Sokoban1,11,10,121,42,49,49
Sokoban1,12,1,121,42,0,0
Sokoban1,12,2,121,42,5,5
Sokoban1,12,3,121,42,8,8
Sokoban1,12,4,121,42,17,17
Sokoban1,12,5,121,42,22,22
Sokoban1,12,6,121,42,29,29
Sokoban1,12,7,121,42,34,34
Sokoban1,12,8,121,42,39,39
Sokoban1,12,9,121,42,42,42
Sokoban1,12,10,121,42,49,49
Sokoban1,12,11,121,42,56,56
Sokoban1,13,1,145,65,0,0
Sokoban1,13,2,145,65,5,5
Sokoban1,13,3,145,65,8,8
Sokoban1,13,4,145,65,17,17
Sokoban1,13,5,145,65,22,22
Sokoban1,13,6,145,65,29,29
Sokoban1,13,7,145,65,34,34
Sokoban1,13,8,145,65,39,39
Sokoban1,13,9,145,65,42,42
Sokoban1,13,10,145,65,49,49
Sokoban1,13,11,145,65,56,56
Sokoban1,13,12,145,65,63,63
Sokoban1,14,1,145,65,0,0
Sokoban1,14,2,145,65,5,5
Sokoban1,14,3,145,65,8,8
Sokoban1,14,4,145,65,17,17
Sokoban1,14,5,145,65,22,22
Sokoban1,14,6,145,65,29,29
Sokoban1,14,7,145,65,34,34
Sokoban1,14,8,145,65,39,39
Sokoban1,14,9,145,65,42,42
Sokoban1,14,10,145,65,49,49
Sokoban1,14,11,145,65,56,56
Sokoban1,14,12,145,65,63,63
Sokoban1,14,13,145,65,72,72
Sokoban1,15,1,160,69,0,0
Sokoban1,15,2,160,69,5,5
Sokoban1,15,3,160,69,8,8
Sokoban1,15,4,160,69,17,17
Sokoban1,15,5,160,69,22,22
Sokoban1,15,6,160,69,29,29
Sokoban1,15,7,160,69,34,34
Sokoban1,15,8,160,69,39,39
Sokoban1,15,9,160,69,42,42
Sokoban1,15,10,160,69,49,49
Sokoban1,15,11,160,69,56,56
Sokoban1,15,12,160,69,63,63
Sokoban1,15,13,160,69,72,72
Sokoban1,15,14,160,69,77,77
Sokoban1,16,1,159,68,0,0
Sokoban1,16,2,159,68,5,5
Sokoban1,16,3,159,68,8,8
Sokoban1,16,4,159,68,17,17
Sokoban1,16,5,159,68,22,22
Sokoban1,16,6,159,68,29,29
Sokoban1,16,7,159,68,34,34
Sokoban1,16,8,159,68,39,39
Sokoban1,16,9,159,68,42,42
Sokoban1,16,10,159,68,49,49
Sokoban1,16,11,159,68,56,56
Sokoban1,16,12,159,68,63,63
Sokoban1,16,13,159,68,72,72
Sokoban1,16,14,159,68,77,77
Sokoban1,16,15,159,68,80,80
Sokoban1,17,1,158,67,0,0
Sokoban1,17,2,158,67,5,5
Sokoban1,17,3,158,67,8,8
Sokoban1,17,4,158,67,17,17
Sokoban1,17,5,158,67,22,22
Sokoban1,17,6,158,67,29,29
Sokoban1,17,7,158,67,34,34
Sokoban1,17,8,158,67,39,39
Sokoban1,17,9,158,67,42,42
Sokoban1,17,10,158,67,49,49
Sokoban1,17,11,158,67,56,56
Sokoban1,17,12,158,67,63,63
Sokoban1,17,13,158,67,72,72
Sokoban1,17,14,158,67,77,77
Sokoban1,17,15,158,67,80,80
Sokoban1,17,16,158,67,87,87
Sokoban1,18,1,158,67,0,0
Sokoban1,18,2,158,67,5,5
Sokoban1,18,3,158,67,8,8
Sokoban1,18,4,158,67,17,17
Sokoban1,18,5,158,67,22,22
Sokoban1,18,6,158,67,29,29
Sokoban1,18,7,158,67,34,34
Sokoban1,18,8,158,67,39,39
Sokoban1,18,9,158,67,42,42
Sokoban1,18,10,158,67,49,49
Sokoban1,18,11,158,67,56,56
Sokoban1,18,12,158,67,63,63
Sokoban1,18,13,158,67,72,72
Sokoban1,18,14,158,67,77,77
Sokoban1,18,15,158,67,80,80
Sokoban1,18,16,158,67,87,87
Sokoban1,18,17,158,67,94,94
Sokoban1,19,1,158,67,0,0
Sokoban1,19,2,158,67,5,5
Sokoban1,19,3,158,67,8,8
Sokoban1,19,4,158,67,17,17
Sokoban1,19,5,158,67,22,22
Sokoban1,19,6,158,67,29,29
Sokoban1,19,7,158,67,34,34
Sokoban1,19,8,158,67,39,39
Sokoban1,19,9,158,67,42,42
Sokoban1,19,10,158,67,49,49
Sokoban1,19,11,158,67,56,56
Sokoban1,19,12,158,67,63,63
Sokoban1,19,13,158,67,72,72
Sokoban1,19,14,158,67,77,77
Sokoban1,19,15,158,67,80,80
Sokoban1,19,16,158,67,87,87
Sokoban1,19,17,158,67,94,94
Sokoban1,19,18,158,67,99,99
Sokoban1,20,1,158,67,0,0
Sokoban1,20,2,158,67,5,5
Sokoban1,20,3,158,67,8,8
Sokoban1,20,4,158,67,17,17
Sokoban1,20,5,158,67,22,22
Sokoban1,20,6,158,67,29,29
Sokoban1,20,7,158,67,34,34
Sokoban1,20,8,158,67,39,39
Sokoban1,20,9,158,67,42,42
Sokoban1,20,10,158,67,49,49
Sokoban1,20,11,158,67,56,56
Sokoban1,20,12,158,67,63,63
Sokoban1,20,13,158,67,72,72
Sokoban1,20,14,158,67,77,77
Sokoban1,20,15,158,67,80,80
Sokoban1,20,16,158,67,87,87
Sokoban1,20,17,158,67,94,94
Sokoban1,20,18,158,67,99,99
Sokoban1,20,19,158,67,104,104
Sokoban1,21,1,158,67,0,0
Sokoban1,21,2,158,67,5,5
Sokoban1,21,3,158,67,8,8
Sokoban1,21,4,158,67,17,17
Sokoban1,21,5,158,67,22,22
Sokoban1,21,6,158,67,29,29
Sokoban1,21,7,158,67,34,34
Sokoban1,21,8,158,67,39,39
Sokoban1,21,9,158,67,42,42
Sokoban1,21,10,158,67,49,49
Sokoban1,21,11,158,67,56,56
Sokoban1,21,12,158,67,63,63
Sokoban1,21,13,158,67,72,72
Sokoban1,21,14,158,67,77,77
Sokoban1,21,15,158,67,80,80
Sokoban1,21,16,158,67,87,87
Sokoban1,21,17,158,67,94,94
Sokoban1,21,18,158,67,99,99
Sokoban1,21,19,158,67,104,104
Sokoban1,21,20,158,67,107,107
Sokoban1,22,1,158,67,0,0
Sokoban1,22,2,158,67,5,5
Sokoban1,22,3,158,67,8,8
Sokoban1,22,4,158,67,17,17
Sokoban1,22,5,158,67,22,22
Sokoban1,22,6,158,67,29,29
Sokoban1,22,7,158,67,34,34
Sokoban1,22,8,158,67,39,39
Sokoban1,22,9,158,67,42,42
Sokoban1,22,10,158,67,49,49
Sokoban1,22,11,158,67,56,56
Sokoban1,22,12,158,67,63,63
Sokoban1,22,13,158,67,72,72
Sokoban1,22,14,158,67,77,77
Sokoban1,22,15,158,67,80,80
Sokoban1,22,16,158,67,87,87
Sokoban1,22,17,158,67,94,94
Sokoban1,22,18,158,67,99,99
Sokoban1,22,19,158,67,104,104
Sokoban1,22,20,158,67,107,107
Sokoban1,22,21,158,67,114,114
Sokoban1,23,1,158,67,0,0
Sokoban1,23,2,158,67,5,5
Sokoban1,23,3,158,67,8,8
Sokoban1,23,4,158,67,17,17
Sokoban1,23,5,158,67,22,22
Sokoban1,23,6,158,67,29,29
Sokoban1,23,7,158,67,34,34
Sokoban1,23,8,158,67,39,39
Sokoban1,23,9,158,67,42,42
Sokoban1,23,10,158,67,49,49
Sokoban1,23,11,158,67,56,56
Sokoban1,23,12,158,67,63,63
Sokoban1,23,13,158,67,72,72
Sokoban1,23,14,158,67,77,77
Sokoban1,23,15,158,67,80,80
Sokoban1,23,16,158,67,87,87
Sokoban1,23,17,158,67,94,94
Sokoban1,23,18,158,67,99,99
Sokoban1,23,19,158,67,104,104
Sokoban1,23,20,158,67,107,107
Sokoban1,23,21,158,67,114,114
Sokoban1,23,22,158,67,119,119
Sokoban1,24,1,157,66,0,0
Sokoban1,24,2,157,66,5,5
Sokoban1,24,3,157,66,8,8
Sokoban1,24,4,157,66,17,17
Sokoban1,24,5,157,66,22,22
Sokoban1,24,6,157,66,29,29
Sokoban1,24,7,157,66,34,34
Sokoban1,24,8,157,66,39,39
Sokoban1,24,9,157,66,42,42
Sokoban1,24,10,157,66,49,49
Sokoban1,24,11,157,66,56,56
Sokoban1,24,12,157,66,63,63
Sokoban1,24,13,157,66,72,72
Sokoban1,24,14,157,66,77,77
Sokoban1,24,15,157,66,80,80
Sokoban1,24,16,157,66,87,87
Sokoban1,24,17,157,66,94,94
Sokoban1,24,18,157,66,99,99
Sokoban1,24,19,157,66,104,104
Sokoban1,24,20,157,66,107,107
Sokoban1,24,21,157,66,114,114
Sokoban1,24,22,157,66,119,119
Sokoban1,24,23,157,66,124,124
Sokoban1,25,1,157,66,0,0
Sokoban1,25,2,157,66,5,5
Sokoban1,25,3,157,66,8,8
Sokoban1,25,4,157,66,17,17
Sokoban1,25,5,157,66,22,22
Sokoban1,25,6,157,66,29,29
Sokoban1,25,7,157,66,34,34
Sokoban1,25,8,157,66,39,39
Sokoban1,25,9,157,66,42,42
Sokoban1,25,10,157,66,49,49
Sokoban1,25,11,157,66,56,56
Sokoban1,25,12,157,66,63,63
Sokoban1,25,13,157,66,72,72
Sokoban1,25,14,157,66,77,77
Sokoban1,25,15,157,66,80,80
Sokoban1,25,16,157,66,87,87
Sokoban1,25,17,157,66,94,94
Sokoban1,25,18,157,66,99,99
Sokoban1,25,19,157,66,104,104
Sokoban1,25,20,157,66,107,107
Sokoban1,25,21,157,66,114,114
Sokoban1,25,22,157,66,119,119
Sokoban1,25,23,157,66,124,124
Sokoban1,25,24,157,66,131,131
Sokoban1,26,1,157,66,0,0
Sokoban1,26,2,157,66,5,5
Sokoban1,26,3,157,66,8,8
Sokoban1,26,4,157,66,17,17
Sokoban1,26,5,157,66,22,22
Sokoban1,26,6,157,66,29,29
Sokoban1,26,7,157,66,34,34
Sokoban1,26,8,157,66,39,39
Sokoban1,26,9,157,66,42,42
Sokoban1,26,10,157,66,49,49
Sokoban1,26,11,157,66,56,56
Sokoban1,26,12,157,66,63,63
Sokoban1,26,13,157,66,72,72
Sokoban1,26,14,157,66,77,77
Sokoban1,26,15,157,66,80,80
Sokoban1,26,16,157,66,87,87
Sokoban1,26,17,157,66,94,94
Sokoban1,26,18,157,66,99,99
Sokoban1,26,19,157,66,104,104
Sokoban1,26,20,157,66,107,107
Sokoban1,26,21,157,66,114,114
Sokoban1,26,22,157,66,119,119
Sokoban1,26,23,157,66,124,124
Sokoban1,26,24,157,66,131,131
Sokoban1,26,25,157,66,138,138
Sokoban1,27,1,157,66,0,0
Sokoban1,27,2,157,66,5,5
Sokoban1,27,3,157,66,8,8
Sokoban1,27,4,157,66,17,17
Sokoban1,27,5,157,66,22,22
Sokoban1,27,6,157,66,29,29
Sokoban1,27,7,157,66,34,34
Sokoban1,27,8,157,66,39,39
Sokoban1,27,9,157,66,42,42
Sokoban1,27,10,157,66,49,49
Sokoban1,27,11,157,66,56,56
Sokoban1,27,12,157,66,63,63
Sokoban1,27,13,157,66,72,72
Sokoban1,27,14,157,66,77,77
Sokoban1,27,15,157,66,80,80
Sokoban1,27,16,157,66,87,87
Sokoban1,27,17,157,66,94,94
Sokoban1,27,18,157,66,99,99
Sokoban1,27,19,157,66,104,104
Sokoban1,27,20,157,66,107,107
Sokoban1,27,21,157,66,114,114
Sokoban1,27,22,157,66,119,119
Sokoban1,27,23,157,66,124,124
Sokoban1,27,24,157,66,131,131
Sokoban1,27,25,157,66,138,138
Sokoban1,27,26,157,66,143,143
Sokoban1,28,1,157,66,0,0
Sokoban1,28,2,157,66,5,5
Sokoban1,28,3,157,66,8,8
Sokoban1,28,4,157,66,17,17
Sokoban1,28,5,157,66,22,22
Sokoban1,28,6,157,66,29,29
Sokoban1,28,7,157,66,34,34
Sokoban1,28,8,157,66,39,39
Sokoban1,28,9,157,66,42,42
Sokoban1,28,10,157,66,49,49
Sokoban1,28,11,157,66,56,56
Sokoban1,28,12,157,66,63,63
Sokoban1,28,13,157,66,72,72
Sokoban1,28,14,157,66,77,77
Sokoban1,28,15,157,66,80,80
Sokoban1,28,16,157,66,87,87
Sokoban1,28,17,157,66,94,94
Sokoban1,28,18,157,66,99,99
Sokoban1,28,19,157,66,104,104
Sokoban1,28,20,157,66,107,107
Sokoban1,28,21,157,66,114,114
Sokoban1,28,22,157,66,119,119
Sokoban1,28,23,157,66,124,124
Sokoban1,28,24,157,66,131,131
Sokoban1,28,25,157,66,138,138
Sokoban1,28,26,157,66,143,143
Sokoban1,28,27,157,66,150,150
Sokoban1,29,1,181,90,0,0
Sokoban1,29,2,181,90,5,5
Sokoban1,29,3,181,90,8,8
Sokoban1,29,4,181,90,17,17
Sokoban1,29,5,181,90,22,22
Sokoban1,29,6,181,90,29,29
Sokoban1,29,7,181,90,34,34
Sokoban1,29,8,181,90,39,39
Sokoban1,29,9,181,90,42,42
Sokoban1,29,10,181,90,49,49
Sokoban1,29,11,181,90,56,56
Sokoban1,29,12,181,90,63,63
Sokoban1,29,13,181,90,72,72
Sokoban1,29,14,181,90,77,77
Sokoban1,29,15,181,90,80,80
Sokoban1,29,16,181,90,87,87
Sokoban1,29,17,181,90,94,94
Sokoban1,29,18,181,90,99,99
Sokoban1,29,19,181,90,104,104
Sokoban1,29,20,181,90,107,107
Sokoban1,29,21,181,90,114,114
Sokoban1,29,22,181,90,119,119
Sokoban1,29,23,181,90,124,124
Sokoban1,29,24,181,90,131,131
Sokoban1,29,25,181,90,138,138
Sokoban1,29,26,181,90,143,143
Sokoban1,29,27,181,90,150,150
Sokoban1,29,28,181,90,159,159
Sokoban1,30,1,181,90,0,0
Sokoban1,30,2,181,90,5,5
Sokoban1,30,3,181,90,8,8
Sokoban1,30,4,181,90,17,17
Sokoban1,30,5,181,90,22,22
Sokoban1,30,6,181,90,29,29
Sokoban1,30,7,181,90,34,34
Sokoban1,30,8,181,90,39,39
Sokoban1,30,9,181,90,42,42
Sokoban1,30,10,181,90,49,49
Sokoban1,30,11,181,90,56,56
Sokoban1,30,12,181,90,63,63
Sokoban1,30,13,181,90,72,72
Sokoban1,30,14,181,90,77,77
Sokoban1,30,15,181,90,80,80
Sokoban1,30,16,181,90,87,87
Sokoban1,30,17,181,90,94,94
Sokoban1,30,18,181,90,99,99
Sokoban1,30,19,181,90,104,104
Sokoban1,30,20,181,90,107,107
Sokoban1,30,21,181,90,114,114
Sokoban1,30,22,181,90,119,119
Sokoban1,30,23,181,90,124,124
Sokoban1,30,24,181,90,131,131
Sokoban1,30,25,181,90,138,138
Sokoban1,30,26,181,90,143,143
Sokoban1,30,27,181,90,150,150
Sokoban1,30,28,181,90,159,159
Sokoban1,30,29,181,90,168,168
Sokoban1,31,1,175,84,0,0
Sokoban1,31,2,175,84,5,5
Sokoban1,31,3,175,84,8,8
Sokoban1,31,4,175,84,17,17
Sokoban1,31,5,175,84,22,22
Sokoban1,31,6,175,84,29,29
Sokoban1,31,7,175,84,34,34
Sokoban1,31,8,175,84,39,39
Sokoban1,31,9,175,84,42,42
Sokoban1,31,10,175,84,49,49
Sokoban1,31,11,175,84,56,56
Sokoban1,31,12,175,84,63,63
Sokoban1,31,13,175,84,72,72
Sokoban1,31,14,175,84,77,77
Sokoban1,31,15,175,84,80,80
Sokoban1,31,16,175,84,87,87
Sokoban1,31,17,175,84,94,94
Sokoban1,31,18,175,84,99,99
Sokoban1,31,19,175,84,104,104
Sokoban1,31,20,175,84,107,107
Sokoban1,31,21,175,84,114,114
Sokoban1,31,22,175,84,119,119
Sokoban1,31,23,175,84,124,124
Sokoban1,31,24,175,84,131,131
Sokoban1,31,25,175,84,138,138
Sokoban1,31,26,175,84,143,143
Sokoban1,31,27,175,84,150,150
Sokoban1,31,28,175,84,159,159
Sokoban1,31,29,175,84,168,168
Sokoban1,31,30,175,84,175,175
Sokoban1,32,1,175,84,0,0
Sokoban1,32,2,175,84,5,5
Sokoban1,32,3,175,84,8,8
Sokoban1,32,4,175,84,17,17
Sokoban1,32,5,175,84,22,22
Sokoban1,32,6,175,84,29,29
Sokoban1,32,7,175,84,34,34
Sokoban1,32,8,175,84,39,39
Sokoban1,32,9,175,84,42,42
Sokoban1,32,10,175,84,49,49
Sokoban1,32,11,175,84,56,56
Sokoban1,32,12,175,84,63,63
Sokoban1,32,13,175,84,72,72
Sokoban1,32,14,175,84,77,77
Sokoban1,32,15,175,84,80,80
Sokoban1,32,16,175,84,87,87
Sokoban1,32,17,175,84,94,94
Sokoban1,32,18,175,84,99,99
Sokoban1,32,19,175,84,104,104
Sokoban1,32,20,175,84,107,107
Sokoban1,32,21,175,84,114,114
Sokoban1,32,22,175,84,119,119
Sokoban1,32,23,175,84,124,124
Sokoban1,32,24,175,84,131,131
Sokoban1,32,25,175,84,138,138
Sokoban1,32,26,175,84,143,143
Sokoban1,32,27,175,84,150,150
Sokoban1,32,28,175,84,159,159
Sokoban1,32,29,175,84,168,168
Sokoban1,32,30,175,84,175,175
Sokoban1,32,31,175,84,182,182
Sokoban1,33,1,175,84,0,0
Sokoban1,33,2,175,84,5,5
Sokoban1,33,3,175,84,8,8
Sokoban1,33,4,175,84,17,17
Sokoban1,33,5,175,84,22,22
Sokoban1,33,6,175,84,29,29
Sokoban1,33,7,175,84,34,34
Sokoban1,33,8,175,84,39,39
Sokoban1,33,9,175,84,42,42
Sokoban1,33,10,175,84,49,49
Sokoban1,33,11,175,84,56,56
Sokoban1,33,12,175,84,63,63
Sokoban1,33,13,175,84,72,72
Sokoban1,33,14,175,84,77,77
Sokoban1,33,15,175,84,80,80
Sokoban1,33,16,175,84,87,87
Sokoban1,33,17,175,84,94,94
Sokoban1,33,18,175,84,99,99
Sokoban1,33,19,175,84,104,104
Sokoban1,33,20,175,84,107,107
Sokoban1,33,21,175,84,114,114
Sokoban1,33,22,175,84,119,119
Sokoban1,33,23,175,84,124,124
Sokoban1,33,24,175,84,131,131
Sokoban1,33,25,175,84,138,138
Sokoban1,33,26,175,84,143,143
Sokoban1,33,27,175,84,150,150
Sokoban1,33,28,175,84,159,159
Sokoban1,33,29,175,84,168,168
Sokoban1,33,30,175,84,175,175
Sokoban1,33,31,175,84,182,182
Sokoban1,33,32,175,84,187,187
Sokoban1,34,1,175,84,0,0
Sokoban1,34,2,175,84,5,5
Sokoban1,34,3,175,84,8,8
Sokoban1,34,4,175,84,17,17
Sokoban1,34,5,175,84,22,22
Sokoban1,34,6,175,84,29,29
Sokoban1,34,7,175,84,34,34
Sokoban1,34,8,175,84,39,39
Sokoban1,34,9,175,84,42,42
Sokoban1,34,10,175,84,49,49
Sokoban1,34,11,175,84,56,56
Sokoban1,34,12,175,84,63,63
Sokoban1,34,13,175,84,72,72
Sokoban1,34,14,175,84,77,77
Sokoban1,34,15,175,84,80,80
Sokoban1,34,16,175,84,87,87
Sokoban1,34,17,175,84,94,94
Sokoban1,34,18,175,84,99,99
Sokoban1,34,19,175,84,104,104
Sokoban1,34,20,175,84,107,107
Sokoban1,34,21,175,84,114,114
Sokoban1,34,22,175,84,119,119
Sokoban1,34,23,175,84,124,124
Sokoban1,34,24,175,84,131,131
Sokoban1,34,25,175,84,138,138
Sokoban1,34,26,175,84,143,143
Sokoban1,34,27,175,84,150,150
Sokoban1,34,28,175,84,159,159
Sokoban1,34,29,175,84,168,168
Sokoban1,34,30,175,84,175,175
Sokoban1,34,31,175,84,182,182
Sokoban1,34,32,175,84,187,187
Sokoban1,34,33,175,84,192,192
Sokoban1,35,1,175,84,0,0
Sokoban1,35,2,175,84,5,5
Sokoban1,35,3,175,84,8,8
Sokoban1,35,4,175,84,17,17
Sokoban1,35,5,175,84,22,22
Sokoban1,35,6,175,84,29,29
Sokoban1,35,7,175,84,34,34
Sokoban1,35,8,175,84,39,39
Sokoban1,35,9,175,84,42,42
Sokoban1,35,10,175,84,49,49
Sokoban1,35,11,175,84,56,56
Sokoban1,35,12,175,84,63,63
Sokoban1,35,13,175,84,72,72
Sokoban1,35,14,175,84,77,77
Sokoban1,35,15,175,84,80,80
Sokoban1,35,16,175,84,87,87
Sokoban1,35,17,175,84,94,94
Sokoban1,35,18,175,84,99,99
Sokoban1,35,19,175,84,104,104
Sokoban1,35,20,175,84,107,107
Sokoban1,35,21,175,84,114,114
Sokoban1,35,22,175,84,119,119
Sokoban1,35,23,175,84,124,124
Sokoban1,35,24,175,84,131,131
Sokoban1,35,25,175,84,138,138
Sokoban1,35,26,175,84,143,143
Sokoban1,35,27,175,84,150,150
Sokoban1,35,28,175,84,159,159
Sokoban1,35,29,175,84,168,168
Sokoban1,35,30,175,84,175,175
Sokoban1,35,31,175,84,182,182
Sokoban1,35,32,175,84,187,187
Sokoban1,35,33,175,84,192,192
Sokoban1,35,34,175,84,195,195
Sokoban1,36,1,175,84,0,0
Sokoban1,36,2,175,84,5,5
Sokoban1,36,3,175,84,8,8
Sokoban1,36,4,175,84,17,17
Sokoban1,36,5,175,84,22,22
Sokoban1,36,6,175,84,29,29
Sokoban1,36,7,175,84,34,34
Sokoban1,36,8,175,84,39,39
Sokoban1,36,9,175,84,42,42
Sokoban1,36,10,175,84,49,49
Sokoban1,36,11,175,84,56,56
Sokoban1,36,12,175,84,63,63
Sokoban1,36,13,175,84,72,72
Sokoban1,36,14,175,84,77,77
Sokoban1,36,15,175,84,80,80
Sokoban1,36,16,175,84,87,87
Sokoban1,36,17,175,84,94,94
Sokoban1,36,18,175,84,99,99
Sokoban1,36,19,175,84,104,104
Sokoban1,36,20,175,84,107,107
Sokoban1,36,21,175,84,114,114
Sokoban1,36,22,175,84,119,119
Sokoban1,36,23,175,84,124,124
Sokoban1,36,24,175,84,131,131
Sokoban1,36,25,175,84,138,138
Sokoban1,36,26,175,84,143,143
Sokoban1,36,27,175,84,150,150
Sokoban1,36,28,175,84,159,159
Sokoban1,36,29,175,84,168,168
Sokoban1,36,30,175,84,175,175
Sokoban1,36,31,175,84,182,182
Sokoban1,36,32,175,84,187,187
Sokoban1,36,33,175,84,192,192
Sokoban1,36,34,175,84,195,195
Sokoban1,36,35,175,84,198,198
Sokoban1,37,1,175,84,0,0
Sokoban1,37,2,175,84,5,5
Sokoban1,37,3,175,84,8,8
Sokoban1,37,4,175,84,17,17
Sokoban1,37,5,175,84,22,22
Sokoban1,37,6,175,84,29,29
Sokoban1,37,7,175,84,34,34
Sokoban1,37,8,175,84,39,39
Sokoban1,37,9,175,84,42,42
Sokoban1,37,10,175,84,49,49
Sokoban1,37,11,175,84,56,56
Sokoban1,37,12,175,84,63,63
Sokoban1,37,13,175,84,72,72
Sokoban1,37,14,175,84,77,77
Sokoban1,37,15,175,84,80,80
Sokoban1,37,16,175,84,87,87
Sokoban1,37,17,175,84,94,94
Sokoban1,37,18,175,84,99,99
Sokoban1,37,19,175,84,104,104
Sokoban1,37,20,175,84,107,107
Sokoban1,37,21,175,84,114,114
Sokoban1,37,22,175,84,119,119
Sokoban1,37,23,175,84,124,124
Sokoban1,37,24,175,84,131,131
Sokoban1,37,25,175,84,138,138
Sokoban1,37,26,175,84,143,143
Sokoban1,37,27,175,84,150,150
Sokoban1,37,28,175,84,159,159
Sokoban1,37,29,175,84,168,168
Sokoban1,37,30,175,84,175,175
Sokoban1,37,31,175,84,182,182
Sokoban1,37,32,175,84,187,187
Sokoban1,37,33,175,84,192,192
Sokoban1,37,34,175,84,195,195
Sokoban1,37,35,175,84,198,198
Sokoban1,37,36,175,84,205,205
Sokoban1,38,1,175,84,0,0
Sokoban1,38,2,175,84,5,5
Sokoban1,38,3,175,84,8,8
Sokoban1,38,4,175,84,17,17
Sokoban1,38,5,175,84,22,22
Sokoban1,38,6,175,84,29,29
Sokoban1,38,7,175,84,34,34
Sokoban1,38,8,175,84,39,39
Sokoban1,38,9,175,84,42,42
Sokoban1,38,10,175,84,49,49
Sokoban1,38,11,175,84,56,56
Sokoban1,38,12,175,84,63,63
Sokoban1,38,13,175,84,72,72
Sokoban1,38,14,175,84,77,77
Sokoban1,38,15,175,84,80,80
Sokoban1,38,16,175,84,87,87
Sokoban1,38,17,175,84,94,94
Sokoban1,38,18,175,84,99,99
Sokoban1,38,19,175,84,104,104
Sokoban1,38,20,175,84,107,107
Sokoban1,38,21,175,84,114,114
Sokoban1,38,22,175,84,119,119
Sokoban1,38,23,175,84,124,124
Sokoban1,38,24,175,84,131,131
Sokoban1,38,25,175,84,138,138
Sokoban1,38,26,175,84,143,143
Sokoban1,38,27,175,84,150,150
Sokoban1,38,28,175,84,159,159
Sokoban1,38,29,175,84,168,168
Sokoban1,38,30,175,84,175,175
Sokoban1,38,31,175,84,182,182
Sokoban1,38,32,175,84,187,187
Sokoban1,38,33,175,84,192,192
Sokoban1,38,34,175,84,195,195
Sokoban1,38,35,175,84,198,198
Sokoban1,38,36,175,84,205,205
Sokoban1,38,37,175,84,212,212
Sokoban1,39,1,175,84,0,0
Sokoban1,39,2,175,84,5,5
Sokoban1,39,3,175,84,8,8
Sokoban1,39,4,175,84,17,17
Sokoban1,39,5,175,84,22,22
Sokoban1,39,6,175,84,29,29
Sokoban1,39,7,175,84,34,34
Sokoban1,39,8,175,84,39,39
Sokoban1,39,9,175,84,42,42
Sokoban1,39,10,175,84,49,49
Sokoban1,39,11,175,84,56,56
Sokoban1,39,12,175,84,63,63
Sokoban1,39,13,175,84,72,72
Sokoban1,39,14,175,84,77,77
Sokoban1,39,15,175,84,80,80
Sokoban1,39,16,175,84,87,87
Sokoban1,39,17,175,84,94,94
Sokoban1,39,18,175,84,99,99
Sokoban1,39,19,175,84,104,104
Sokoban1,39,20,175,84,107,107
Sokoban1,39,21,175,84,114,114
Sokoban1,39,22,175,84,119,119
Sokoban1,39,23,175,84,124,124
Sokoban1,39,24,175,84,131,131
Sokoban1,39,25,175,84,138,138
Sokoban1,39,26,175,84,143,143
Sokoban1,39,27,175,84,150,150
Sokoban1,39,28,175,84,159,159
Sokoban1,39,29,175,84,168,168
Sokoban1,39,30,175,84,175,175
Sokoban1,39,31,175,84,182,182
