Game Name,i,j,Engine Conditions,Simple Engine Conditions,Engine UTN Error,Simple Engine UTN Error
Bird9,81,1,332,231,5,5
Bird9,81,2,332,231,8,8
Bird9,81,3,332,231,11,11
Bird9,81,4,332,231,16,16
Bird9,81,5,332,231,21,21
Bird9,81,6,332,231,26,26
Bird9,81,7,332,231,31,31
Bird9,81,8,332,231,36,36
Bird9,81,9,332,231,41,41
Bird9,81,10,332,231,46,46
Bird9,81,11,332,231,51,51
Bird9,81,12,332,231,56,56
Bird9,81,13,332,231,61,61
Bird9,81,14,332,231,66,66
Bird9,81,15,332,231,71,71
Bird9,81,16,332,231,76,76
Bird9,81,17,332,231,81,81
Bird9,81,18,332,231,86,86
Bird9,81,19,332,231,91,91
Bird9,81,20,332,231,94,94
Bird9,81,21,332,231,99,99
Bird9,81,22,332,231,104,104
Bird9,81,23,332,231,109,109
Bird9,81,24,332,231,114,114
Bird9,81,25,332,231,119,119
Bird9,81,26,332,231,124,124
Bird9,81,27,332,231,129,129
Bird9,81,28,332,231,134,134
Bird9,81,29,332,231,139,139
Bird9,81,30,332,231,144,144
Bird9,81,31,332,231,149,149
Bird9,81,32,332,231,154,154
Bird9,81,33,332,231,159,159
Bird9,81,34,332,231,164,164
Bird9,81,35,332,231,169,169
Bird9,81,36,332,231,172,172
Bird9,81,37,332,231,177,177
Bird9,81,38,332,231,182,182
Bird9,81,39,332,231,187,187
Bird9,81,40,332,231,192,192
Bird9,81,41,332,231,197,197
Bird9,81,42,332,231,202,202
Bird9,81,43,332,231,207,207
Bird9,81,44,332,231,212,212
Bird9,81,45,332,231,217,217
Bird9,81,46,332,231,222,222
Bird9,81,47,332,231,227,227
Bird9,81,48,332,231,232,232
Bird9,81,49,332,231,237,237
Bird9,81,50,332,231,242,242
Bird9,81,51,332,231,247,247
Bird9,81,52,332,231,252,252
Bird9,81,53,332,231,257,257
Bird9,81,54,332,231,262,262
Bird9,81,55,332,231,267,267
Bird9,81,56,332,231,272,272
Bird9,81,57,332,231,275,275
Bird9,81,58,332,231,280,280
Bird9,81,59,332,231,285,285
Bird9,81,60,332,231,290,290
Bird9,81,61,332,231,295,295
Bird9,81,62,332,231,300,300
Bird9,81,63,332,231,305,305
Bird9,81,64,332,231,310,310
Bird9,81,65,332,231,315,315
Bird9,81,66,332,231,320,320
Bird9,81,67,332,231,325,325
Bird9,81,68,332,231,330,330
Bird9,81,69,332,231,335,335
Bird9,81,70,332,231,340,340
Bird9,81,71,332,231,345,345
Bird9,81,72,332,231,350,350
Bird9,81,73,332,231,355,355
Bird9,81,74,332,231,360,360
Bird9,81,75,332,231,365,365
Bird9,81,76,332,231,370,370
Bird9,81,77,332,231,375,375
Bird9,81,78,332,231,380,380
Bird9,81,79,332,231,385,385
Bird9,81,80,332,231,390,390
Bird9,82,1,326,226,5,5
Bird9,82,2,326,226,8,8
Bird9,82,3,326,226,11,11
Bird9,82,4,326,226,16,16
Bird9,82,5,326,226,21,21
Bird9,82,6,326,226,26,26
Bird9,82,7,326,226,31,31
Bird9,82,8,326,226,36,36
Bird9,82,9,326,226,41,41
Bird9,82,10,326,226,46,46
Bird9,82,11,326,226,51,51
Bird9,82,12,326,226,56,56
Bird9,82,13,326,226,61,61
Bird9,82,14,326,226,66,66
Bird9,82,15,326,226,71,71
Bird9,82,16,326,226,76,76
Bird9,82,17,326,226,81,81
Bird9,82,18,326,226,86,86
Bird9,82,19,326,226,91,91
Bird9,82,20,326,226,94,94
Bird9,82,21,326,226,99,99
Bird9,82,22,326,226,104,104
Bird9,82,23,326,226,109,109
Bird9,82,24,326,226,114,114
Bird9,82,25,326,226,119,119
Bird9,82,26,326,226,124,124
Bird9,82,27,326,226,129,129
Bird9,82,28,326,226,134,134
Bird9,82,29,326,226,139,139
Bird9,82,30,326,226,144,144
Bird9,82,31,326,226,149,149
Bird9,82,32,326,226,154,154
Bird9,82,33,326,226,159,159
Bird9,82,34,326,226,164,164
Bird9,82,35,326,226,169,169
Bird9,82,36,326,226,172,172
Bird9,82,37,326,226,177,177
Bird9,82,38,326,226,182,182
Bird9,82,39,326,226,187,187
Bird9,82,40,326,226,192,192
Bird9,82,41,326,226,197,197
Bird9,82,42,326,226,202,202
Bird9,82,43,326,226,207,207
Bird9,82,44,326,226,212,212
Bird9,82,45,326,226,217,217
Bird9,82,46,326,226,222,222
Bird9,82,47,326,226,227,227
Bird9,82,48,326,226,232,232
Bird9,82,49,326,226,237,237
Bird9,82,50,326,226,242,242
Bird9,82,51,326,226,247,247
Bird9,82,52,326,226,252,252
Bird9,82,53,326,226,257,257
Bird9,82,54,326,226,262,262
Bird9,82,55,326,226,267,267
Bird9,82,56,326,226,272,272
Bird9,82,57,326,226,275,275
Bird9,82,58,326,226,280,280
Bird9,82,59,326,226,285,285
Bird9,82,60,326,226,290,290
Bird9,82,61,326,226,295,295
Bird9,82,62,326,226,300,300
Bird9,82,63,326,226,305,305
Bird9,82,64,326,226,310,310
Bird9,82,65,326,226,315,315
Bird9,82,66,326,226,320,320
Bird9,82,67,326,226,325,325
Bird9,82,68,326,226,330,330
Bird9,82,69,326,226,335,335
Bird9,82,70,326,226,340,340
Bird9,82,71,326,226,345,345
Bird9,82,72,326,226,350,350
Bird9,82,73,326,226,355,355
Bird9,82,74,326,226,360,360
Bird9,82,75,326,226,365,365
Bird9,82,76,326,226,370,370
Bird9,82,77,326,226,375,375
Bird9,82,78,326,226,380,380
Bird9,82,79,326,226,385,385
Bird9,82,80,326,226,390,390
Bird9,82,81,326,226,395,395
Bird9,83,1,326,226,5,5
Bird9,83,2,326,226,8,8
Bird9,83,3,326,226,11,11
Bird9,83,4,326,226,16,16
Bird9,83,5,326,226,21,21
Bird9,83,6,326,226,26,26
Bird9,83,7,326,226,31,31
Bird9,83,8,326,226,36,36
Bird9,83,9,326,226,41,41
Bird9,83,10,326,226,46,46
Bird9,83,11,326,226,51,51
Bird9,83,12,326,226,56,56
Bird9,83,13,326,226,61,61
Bird9,83,14,326,226,66,66
Bird9,83,15,326,226,71,71
Bird9,83,16,326,226,76,76
Bird9,83,17,326,226,81,81
Bird9,83,18,326,226,86,86
Bird9,83,19,326,226,91,91
Bird9,83,20,326,226,94,94
Bird9,83,21,326,226,99,99
Bird9,83,22,326,226,104,104
Bird9,83,23,326,226,109,109
Bird9,83,24,326,226,114,114
Bird9,83,25,326,226,119,119
Bird9,83,26,326,226,124,124
Bird9,83,27,326,226,129,129
Bird9,83,28,326,226,134,134
Bird9,83,29,326,226,139,139
Bird9,83,30,326,226,144,144
Bird9,83,31,326,226,149,149
Bird9,83,32,326,226,154,154
Bird9,83,33,326,226,159,159
Bird9,83,34,326,226,164,164
Bird9,83,35,326,226,169,169
Bird9,83,36,326,226,172,172
Bird9,83,37,326,226,177,177
Bird9,83,38,326,226,182,182
Bird9,83,39,326,226,187,187
Bird9,83,40,326,226,192,192
Bird9,83,41,326,226,197,197
Bird9,83,42,326,226,202,202
Bird9,83,43,326,226,207,207
Bird9,83,44,326,226,212,212
Bird9,83,45,326,226,217,217
Bird9,83,46,326,226,222,222
Bird9,83,47,326,226,227,227
Bird9,83,48,326,226,232,232
Bird9,83,49,326,226,237,237
Bird9,83,50,326,226,242,242
Bird9,83,51,326,226,247,247
Bird9,83,52,326,226,252,252
Bird9,83,53,326,226,257,257
Bird9,83,54,326,226,262,262
Bird9,83,55,326,226,267,267
Bird9,83,56,326,226,272,272
Bird9,83,57,326,226,275,275
Bird9,83,58,326,226,280,280
Bird9,83,59,326,226,285,285
Bird9,83,60,326,226,290,290
Bird9,83,61,326,226,295,295
Bird9,83,62,326,226,300,300
Bird9,83,63,326,226,305,305
Bird9,83,64,326,226,310,310
Bird9,83,65,326,226,315,315
Bird9,83,66,326,226,320,320
Bird9,83,67,326,226,325,325
Bird9,83,68,326,226,330,330
Bird9,83,69,326,226,335,335
Bird9,83,70,326,226,340,340
Bird9,83,71,326,226,345,345
Bird9,83,72,326,226,350,350
Bird9,83,73,326,226,355,355
Bird9,83,74,326,226,360,360
Bird9,83,75,326,226,365,365
Bird9,83,76,326,226,370,370
Bird9,83,77,326,226,375,375
Bird9,83,78,326,226,380,380
Bird9,83,79,326,226,385,385
Bird9,83,80,326,226,390,390
Bird9,83,81,326,226,395,395
Bird9,83,82,326,226,400,400
Bird9,84,1,326,226,5,5
Bird9,84,2,326,226,8,8
Bird9,84,3,326,226,11,11
Bird9,84,4,326,226,16,16
Bird9,84,5,326,226,21,21
Bird9,84,6,326,226,26,26
Bird9,84,7,326,226,31,31
Bird9,84,8,326,226,36,36
Bird9,84,9,326,226,41,41
Bird9,84,10,326,226,46,46
Bird9,84,11,326,226,51,51
Bird9,84,12,326,226,56,56
Bird9,84,13,326,226,61,61
Bird9,84,14,326,226,66,66
Bird9,84,15,326,226,71,71
Bird9,84,16,326,226,76,76
Bird9,84,17,326,226,81,81
Bird9,84,18,326,226,86,86
Bird9,84,19,326,226,91,91
Bird9,84,20,326,226,94,94
Bird9,84,21,326,226,99,99
Bird9,84,22,326,226,104,104
Bird9,84,23,326,226,109,109
Bird9,84,24,326,226,114,114
Bird9,84,25,326,226,119,119
Bird9,84,26,326,226,124,124
Bird9,84,27,326,226,129,129
Bird9,84,28,326,226,134,134
Bird9,84,29,326,226,139,139
Bird9,84,30,326,226,144,144
Bird9,84,31,326,226,149,149
Bird9,84,32,326,226,154,154
Bird9,84,33,326,226,159,159
Bird9,84,34,326,226,164,164
Bird9,84,35,326,226,169,169
Bird9,84,36,326,226,172,172
Bird9,84,37,326,226,177,177
Bird9,84,38,326,226,182,182
Bird9,84,39,326,226,187,187
Bird9,84,40,326,226,192,192
Bird9,84,41,326,226,197,197
Bird9,84,42,326,226,202,202
Bird9,84,43,326,226,207,207
Bird9,84,44,326,226,212,212
Bird9,84,45,326,226,217,217
Bird9,84,46,326,226,222,222
Bird9,84,47,326,226,227,227
Bird9,84,48,326,226,232,232
Bird9,84,49,326,226,237,237
Bird9,84,50,326,226,242,242
Bird9,84,51,326,226,247,247
Bird9,84,52,326,226,252,252
Bird9,84,53,326,226,257,257
Bird9,84,54,326,226,262,262
Bird9,84,55,326,226,267,267
Bird9,84,56,326,226,272,272
Bird9,84,57,326,226,275,275
Bird9,84,58,326,226,280,280
Bird9,84,59,326,226,285,285
Bird9,84,60,326,226,290,290
Bird9,84,61,326,226,295,295
Bird9,84,62,326,226,300,300
Bird9,84,63,326,226,305,305
Bird9,84,64,326,226,310,310
Bird9,84,65,326,226,315,315
Bird9,84,66,326,226,320,320
Bird9,84,67,326,226,325,325
Bird9,84,68,326,226,330,330
Bird9,84,69,326,226,335,335
Bird9,84,70,326,226,340,340
Bird9,84,71,326,226,345,345
Bird9,84,72,326,226,350,350
Bird9,84,73,326,226,355,355
Bird9,84,74,326,226,360,360
Bird9,84,75,326,226,365,365
Bird9,84,76,326,226,370,370
Bird9,84,77,326,226,375,375
Bird9,84,78,326,226,380,380
Bird9,84,79,326,226,385,385
Bird9,84,80,326,226,390,390
Bird9,84,81,326,226,395,395
Bird9,84,82,326,226,400,400
Bird9,84,83,326,226,405,405
Bird9,85,1,326,226,5,5
Bird9,85,2,326,226,8,8
Bird9,85,3,326,226,11,11
Bird9,85,4,326,226,16,16
Bird9,85,5,326,226,21,21
Bird9,85,6,326,226,26,26
Bird9,85,7,326,226,31,31
Bird9,85,8,326,226,36,36
Bird9,85,9,326,226,41,41
Bird9,85,10,326,226,46,46
Bird9,85,11,326,226,51,51
Bird9,85,12,326,226,56,56
Bird9,85,13,326,226,61,61
Bird9,85,14,326,226,66,66
Bird9,85,15,326,226,71,71
Bird9,85,16,326,226,76,76
Bird9,85,17,326,226,81,81
Bird9,85,18,326,226,86,86
Bird9,85,19,326,226,91,91
Bird9,85,20,326,226,94,94
Bird9,85,21,326,226,99,99
Bird9,85,22,326,226,104,104
Bird9,85,23,326,226,109,109
Bird9,85,24,326,226,114,114
Bird9,85,25,326,226,119,119
Bird9,85,26,326,226,124,124
Bird9,85,27,326,226,129,129
Bird9,85,28,326,226,134,134
Bird9,85,29,326,226,139,139
Bird9,85,30,326,226,144,144
Bird9,85,31,326,226,149,149
Bird9,85,32,326,226,154,154
Bird9,85,33,326,226,159,159
Bird9,85,34,326,226,164,164
Bird9,85,35,326,226,169,169
Bird9,85,36,326,226,172,172
Bird9,85,37,326,226,177,177
Bird9,85,38,326,226,182,182
Bird9,85,39,326,226,187,187
Bird9,85,40,326,226,192,192
Bird9,85,41,326,226,197,197
Bird9,85,42,326,226,202,202
Bird9,85,43,326,226,207,207
Bird9,85,44,326,226,212,212
Bird9,85,45,326,226,217,217
Bird9,85,46,326,226,222,222
Bird9,85,47,326,226,227,227
Bird9,85,48,326,226,232,232
Bird9,85,49,326,226,237,237
Bird9,85,50,326,226,242,242
Bird9,85,51,326,226,247,247
Bird9,85,52,326,226,252,252
Bird9,85,53,326,226,257,257
Bird9,85,54,326,226,262,262
Bird9,85,55,326,226,267,267
Bird9,85,56,326,226,272,272
Bird9,85,57,326,226,275,275
Bird9,85,58,326,226,280,280
Bird9,85,59,326,226,285,285
Bird9,85,60,326,226,290,290
Bird9,85,61,326,226,295,295
Bird9,85,62,326,226,300,300
Bird9,85,63,326,226,305,305
Bird9,85,64,326,226,310,310
Bird9,85,65,326,226,315,315
Bird9,85,66,326,226,320,320
Bird9,85,67,326,226,325,325
Bird9,85,68,326,226,330,330
Bird9,85,69,326,226,335,335
Bird9,85,70,326,226,340,340
Bird9,85,71,326,226,345,345
Bird9,85,72,326,226,350,350
Bird9,85,73,326,226,355,355
Bird9,85,74,326,226,360,360
Bird9,85,75,326,226,365,365
Bird9,85,76,326,226,370,370
Bird9,85,77,326,226,375,375
Bird9,85,78,326,226,380,380
Bird9,85,79,326,226,385,385
Bird9,85,80,326,226,390,390
Bird9,85,81,326,226,395,395
Bird9,85,82,326,226,400,400
Bird9,85,83,326,226,405,405
Bird9,85,84,326,226,410,410
Bird9,86,1,325,225,0,0
Bird9,86,2,325,225,5,5
Bird9,86,3,325,225,10,10
Bird9,86,4,325,225,15,15
Bird9,86,5,325,225,20,20
Bird9,86,6,325,225,25,25
Bird9,86,7,325,225,30,30
Bird9,86,8,325,225,35,35
Bird9,86,9,325,225,40,40
Bird9,86,10,325,225,45,45
Bird9,86,11,325,225,50,50
Bird9,86,12,325,225,55,55
Bird9,86,13,325,225,60,60
Bird9,86,14,325,225,65,65
Bird9,86,15,325,225,70,70
Bird9,86,16,325,225,75,75
Bird9,86,17,325,225,80,80
Bird9,86,18,325,225,85,85
Bird9,86,19,325,225,90,90
Bird9,86,20,325,225,93,93
Bird9,86,21,325,225,98,98
Bird9,86,22,325,225,103,103
Bird9,86,23,325,225,108,108
Bird9,86,24,325,225,113,113
Bird9,86,25,325,225,118,118
Bird9,86,26,325,225,123,123
Bird9,86,27,325,225,128,128
Bird9,86,28,325,225,133,133
Bird9,86,29,325,225,138,138
Bird9,86,30,325,225,143,143
Bird9,86,31,325,225,148,148
Bird9,86,32,325,225,153,153
Bird9,86,33,325,225,158,158
Bird9,86,34,325,225,163,163
Bird9,86,35,325,225,168,168
Bird9,86,36,325,225,171,171
Bird9,86,37,325,225,176,176
Bird9,86,38,325,225,181,181
Bird9,86,39,325,225,186,186
Bird9,86,40,325,225,191,191
Bird9,86,41,325,225,196,196
Bird9,86,42,325,225,201,201
Bird9,86,43,325,225,206,206
Bird9,86,44,325,225,211,211
Bird9,86,45,325,225,216,216
Bird9,86,46,325,225,221,221
Bird9,86,47,325,225,226,226
Bird9,86,48,325,225,231,231
Bird9,86,49,325,225,236,236
Bird9,86,50,325,225,241,241
Bird9,86,51,325,225,246,246
Bird9,86,52,325,225,251,251
Bird9,86,53,325,225,256,256
Bird9,86,54,325,225,261,261
Bird9,86,55,325,225,266,266
Bird9,86,56,325,225,271,271
Bird9,86,57,325,225,274,274
Bird9,86,58,325,225,279,279
Bird9,86,59,325,225,284,284
Bird9,86,60,325,225,289,289
Bird9,86,61,325,225,294,294
Bird9,86,62,325,225,299,299
Bird9,86,63,325,225,304,304
Bird9,86,64,325,225,309,309
Bird9,86,65,325,225,314,314
Bird9,86,66,325,225,319,319
Bird9,86,67,325,225,324,324
Bird9,86,68,325,225,329,329
Bird9,86,69,325,225,334,334
Bird9,86,70,325,225,339,339
Bird9,86,71,325,225,344,344
Bird9,86,72,325,225,349,349
Bird9,86,73,325,225,354,354
Bird9,86,74,325,225,359,359
Bird9,86,75,325,225,364,364
Bird9,86,76,325,225,369,369
Bird9,86,77,325,225,374,374
Bird9,86,78,325,225,379,379
Bird9,86,79,325,225,384,384
Bird9,86,80,325,225,389,389
Bird9,86,81,325,225,394,394
Bird9,86,82,325,225,399,399
Bird9,86,83,325,225,404,404
Bird9,86,84,325,225,409,409
Bird9,86,85,325,225,414,414
Bird9,87,1,349,249,0,0
Bird9,87,2,349,249,5,5
Bird9,87,3,349,249,10,10
Bird9,87,4,349,249,15,15
Bird9,87,5,349,249,20,20
Bird9,87,6,349,249,25,25
Bird9,87,7,349,249,30,30
Bird9,87,8,349,249,35,35
Bird9,87,9,349,249,40,40
Bird9,87,10,349,249,45,45
Bird9,87,11,349,249,50,50
Bird9,87,12,349,249,55,55
Bird9,87,13,349,249,60,60
Bird9,87,14,349,249,65,65
Bird9,87,15,349,249,70,70
Bird9,87,16,349,249,75,75
Bird9,87,17,349,249,80,80
Bird9,87,18,349,249,85,85
Bird9,87,19,349,249,90,90
Bird9,87,20,349,249,93,93
Bird9,87,21,349,249,98,98
Bird9,87,22,349,249,103,103
Bird9,87,23,349,249,108,108
Bird9,87,24,349,249,113,113
Bird9,87,25,349,249,118,118
Bird9,87,26,349,249,123,123
Bird9,87,27,349,249,128,128
Bird9,87,28,349,249,133,133
Bird9,87,29,349,249,138,138
Bird9,87,30,349,249,143,143
Bird9,87,31,349,249,148,148
Bird9,87,32,349,249,153,153
Bird9,87,33,349,249,158,158
Bird9,87,34,349,249,163,163
Bird9,87,35,349,249,168,168
Bird9,87,36,349,249,171,171
Bird9,87,37,349,249,176,176
Bird9,87,38,349,249,181,181
Bird9,87,39,349,249,186,186
Bird9,87,40,349,249,191,191
Bird9,87,41,349,249,196,196
Bird9,87,42,349,249,201,201
Bird9,87,43,349,249,206,206
Bird9,87,44,349,249,211,211
Bird9,87,45,349,249,216,216
Bird9,87,46,349,249,221,221
Bird9,87,47,349,249,226,226
Bird9,87,48,349,249,231,231
Bird9,87,49,349,249,236,236
Bird9,87,50,349,249,241,241
Bird9,87,51,349,249,246,246
Bird9,87,52,349,249,251,251
Bird9,87,53,349,249,256,256
Bird9,87,54,349,249,261,261
Bird9,87,55,349,249,266,266
Bird9,87,56,349,249,271,271
Bird9,87,57,349,249,274,274
Bird9,87,58,349,249,279,279
Bird9,87,59,349,249,284,284
Bird9,87,60,349,249,289,289
Bird9,87,61,349,249,294,294
Bird9,87,62,349,249,299,299
Bird9,87,63,349,249,304,304
Bird9,87,64,349,249,309,309
Bird9,87,65,349,249,314,314
Bird9,87,66,349,249,319,319
Bird9,87,67,349,249,324,324
Bird9,87,68,349,249,329,329
Bird9,87,69,349,249,334,334
Bird9,87,70,349,249,339,339
Bird9,87,71,349,249,344,344
Bird9,87,72,349,249,349,349
Bird9,87,73,349,249,354,354
Bird9,87,74,349,249,359,359
Bird9,87,75,349,249,364,364
Bird9,87,76,349,249,369,369
Bird9,87,77,349,249,374,374
Bird9,87,78,349,249,379,379
Bird9,87,79,349,249,384,384
Bird9,87,80,349,249,389,389
Bird9,87,81,349,249,394,394
Bird9,87,82,349,249,399,399
Bird9,87,83,349,249,404,404
Bird9,87,84,349,249,409,409
Bird9,87,85,349,249,414,414
Bird9,87,86,349,249,419,419
Bird9,88,1,349,249,0,0
Bird9,88,2,349,249,5,5
Bird9,88,3,349,249,10,10
Bird9,88,4,349,249,15,15
Bird9,88,5,349,249,20,20
Bird9,88,6,349,249,25,25
Bird9,88,7,349,249,30,30
Bird9,88,8,349,249,35,35
Bird9,88,9,349,249,40,40
Bird9,88,10,349,249,45,45
Bird9,88,11,349,249,50,50
Bird9,88,12,349,249,55,55
Bird9,88,13,349,249,60,60
Bird9,88,14,349,249,65,65
Bird9,88,15,349,249,70,70
Bird9,88,16,349,249,75,75
Bird9,88,17,349,249,80,80
Bird9,88,18,349,249,85,85
Bird9,88,19,349,249,90,90
Bird9,88,20,349,249,93,93
Bird9,88,21,349,249,98,98
Bird9,88,22,349,249,103,103
Bird9,88,23,349,249,108,108
Bird9,88,24,349,249,113,113
Bird9,88,25,349,249,118,118
Bird9,88,26,349,249,123,123
Bird9,88,27,349,249,128,128
Bird9,88,28,349,249,133,133
Bird9,88,29,349,249,138,138
Bird9,88,30,349,249,143,143
Bird9,88,31,349,249,148,148
Bird9,88,32,349,249,153,153
Bird9,88,33,349,249,158,158
Bird9,88,34,349,249,163,163
Bird9,88,35,349,249,168,168
Bird9,88,36,349,249,171,171
Bird9,88,37,349,249,176,176
Bird9,88,38,349,249,181,181
Bird9,88,39,349,249,186,186
Bird9,88,40,349,249,191,191
Bird9,88,41,349,249,196,196
Bird9,88,42,349,249,201,201
Bird9,88,43,349,249,206,206
Bird9,88,44,349,249,211,211
Bird9,88,45,349,249,216,216
Bird9,88,46,349,249,221,221
Bird9,88,47,349,249,226,226
Bird9,88,48,349,249,231,231
Bird9,88,49,349,249,236,236
Bird9,88,50,349,249,241,241
Bird9,88,51,349,249,246,246
Bird9,88,52,349,249,251,251
Bird9,88,53,349,249,256,256
Bird9,88,54,349,249,261,261
Bird9,88,55,349,249,266,266
Bird9,88,56,349,249,271,271
Bird9,88,57,349,249,274,274
Bird9,88,58,349,249,279,279
Bird9,88,59,349,249,284,284
Bird9,88,60,349,249,289,289
Bird9,88,61,349,249,294,294
Bird9,88,62,349,249,299,299
Bird9,88,63,349,249,304,304
Bird9,88,64,349,249,309,309
Bird9,88,65,349,249,314,314
Bird9,88,66,349,249,319,319
Bird9,88,67,349,249,324,324
Bird9,88,68,349,249,329,329
Bird9,88,69,349,249,334,334
Bird9,88,70,349,249,339,339
Bird9,88,71,349,249,344,344
Bird9,88,72,349,249,349,349
Bird9,88,73,349,249,354,354
Bird9,88,74,349,249,359,359
Bird9,88,75,349,249,364,364
Bird9,88,76,349,249,369,369
Bird9,88,77,349,249,374,374
Bird9,88,78,349,249,379,379
Bird9,88,79,349,249,384,384
Bird9,88,80,349,249,389,389
Bird9,88,81,349,249,394,394
Bird9,88,82,349,249,399,399
Bird9,88,83,349,249,404,404
Bird9,88,84,349,249,409,409
Bird9,88,85,349,249,414,414
Bird9,88,86,349,249,419,419
Bird9,88,87,349,249,424,424
Bird9,89,1,373,262,0,0
Bird9,89,2,373,262,5,5
Bird9,89,3,373,262,10,10
Bird9,89,4,373,262,15,15
Bird9,89,5,373,262,20,20
Bird9,89,6,373,262,25,25
Bird9,89,7,373,262,30,30
Bird9,89,8,373,262,35,35
Bird9,89,9,373,262,40,40
Bird9,89,10,373,262,45,45
Bird9,89,11,373,262,50,50
Bird9,89,12,373,262,55,55
Bird9,89,13,373,262,60,60
Bird9,89,14,373,262,65,65
Bird9,89,15,373,262,70,70
Bird9,89,16,373,262,75,75
Bird9,89,17,373,262,80,80
Bird9,89,18,373,262,85,85
Bird9,89,19,373,262,90,90
Bird9,89,20,373,262,93,93
Bird9,89,21,373,262,98,98
Bird9,89,22,373,262,103,103
Bird9,89,23,373,262,108,108
Bird9,89,24,373,262,113,113
Bird9,89,25,373,262,118,118
Bird9,89,26,373,262,123,123
Bird9,89,27,373,262,128,128
Bird9,89,28,373,262,133,133
Bird9,89,29,373,262,138,138
Bird9,89,30,373,262,143,143
Bird9,89,31,373,262,148,148
Bird9,89,32,373,262,153,153
Bird9,89,33,373,262,158,158
Bird9,89,34,373,262,163,163
Bird9,89,35,373,262,168,168
Bird9,89,36,373,262,171,171
Bird9,89,37,373,262,176,176
Bird9,89,38,373,262,181,181
Bird9,89,39,373,262,186,186
Bird9,89,40,373,262,191,191
Bird9,89,41,373,262,196,196
Bird9,89,42,373,262,201,201
Bird9,89,43,373,262,206,206
Bird9,89,44,373,262,211,211
Bird9,89,45,373,262,216,216
Bird9,89,46,373,262,221,221
Bird9,89,47,373,262,226,226
Bird9,89,48,373,262,231,231
Bird9,89,49,373,262,236,236
Bird9,89,50,373,262,241,241
Bird9,89,51,373,262,246,246
Bird9,89,52,373,262,251,251
Bird9,89,53,373,262,256,256
Bird9,89,54,373,262,261,261
Bird9,89,55,373,262,266,266
Bird9,89,56,373,262,271,271
Bird9,89,57,373,262,274,274
Bird9,89,58,373,262,279,279
Bird9,89,59,373,262,284,284
Bird9,89,60,373,262,289,289
Bird9,89,61,373,262,294,294
Bird9,89,62,373,262,299,299
Bird9,89,63,373,262,304,304
Bird9,89,64,373,262,309,309
Bird9,89,65,373,262,314,314
Bird9,89,66,373,262,319,319
Bird9,89,67,373,262,324,324
Bird9,89,68,373,262,329,329
Bird9,89,69,373,262,334,334
Bird9,89,70,373,262,339,339
Bird9,89,71,373,262,344,344
Bird9,89,72,373,262,349,349
Bird9,89,73,373,262,354,354
Bird9,89,74,373,262,359,359
Bird9,89,75,373,262,364,364
Bird9,89,76,373,262,369,369
Bird9,89,77,373,262,374,374
Bird9,89,78,373,262,379,379
Bird9,89,79,373,262,384,384
Bird9,89,80,373,262,389,389
Bird9,89,81,373,262,394,394
Bird9,89,82,373,262,399,399
Bird9,89,83,373,262,404,404
Bird9,89,84,373,262,409,409
Bird9,89,85,373,262,414,414
Bird9,89,86,373,262,419,419
Bird9,89,87,373,262,424,424
Bird9,89,88,373,262,429,429
Bird9,90,1,373,262,0,0
Bird9,90,2,373,262,5,5
Bird9,90,3,373,262,10,10
Bird9,90,4,373,262,15,15
Bird9,90,5,373,262,20,20
Bird9,90,6,373,262,25,25
Bird9,90,7,373,262,30,30
Bird9,90,8,373,262,35,35
Bird9,90,9,373,262,40,40
Bird9,90,10,373,262,45,45
Bird9,90,11,373,262,50,50
Bird9,90,12,373,262,55,55
Bird9,90,13,373,262,60,60
Bird9,90,14,373,262,65,65
Bird9,90,15,373,262,70,70
Bird9,90,16,373,262,75,75
Bird9,90,17,373,262,80,80
Bird9,90,18,373,262,85,85
Bird9,90,19,373,262,90,90
Bird9,90,20,373,262,93,93
Bird9,90,21,373,262,98,98
Bird9,90,22,373,262,103,103
Bird9,90,23,373,262,108,108
Bird9,90,24,373,262,113,113
Bird9,90,25,373,262,118,118
Bird9,90,26,373,262,123,123
Bird9,90,27,373,262,128,128
Bird9,90,28,373,262,133,133
Bird9,90,29,373,262,138,138
Bird9,90,30,373,262,143,143
Bird9,90,31,373,262,148,148
Bird9,90,32,373,262,153,153
Bird9,90,33,373,262,158,158
Bird9,90,34,373,262,163,163
Bird9,90,35,373,262,168,168
Bird9,90,36,373,262,171,171
Bird9,90,37,373,262,176,176
Bird9,90,38,373,262,181,181
Bird9,90,39,373,262,186,186
Bird9,90,40,373,262,191,191
Bird9,90,41,373,262,196,196
Bird9,90,42,373,262,201,201
Bird9,90,43,373,262,206,206
Bird9,90,44,373,262,211,211
Bird9,90,45,373,262,216,216
Bird9,90,46,373,262,221,221
Bird9,90,47,373,262,226,226
Bird9,90,48,373,262,231,231
Bird9,90,49,373,262,236,236
Bird9,90,50,373,262,241,241
Bird9,90,51,373,262,246,246
Bird9,90,52,373,262,251,251
Bird9,90,53,373,262,256,256
Bird9,90,54,373,262,261,261
Bird9,90,55,373,262,266,266
Bird9,90,56,373,262,271,271
Bird9,90,57,373,262,274,274
Bird9,90,58,373,262,279,279
Bird9,90,59,373,262,284,284
Bird9,90,60,373,262,289,289
Bird9,90,61,373,262,294,294
Bird9,90,62,373,262,299,299
Bird9,90,63,373,262,304,304
Bird9,90,64,373,262,309,309
