Game Name,i,j,Engine Conditions,Simple Engine Conditions,Engine Future Error,Simple Engine Future Error
Sokoban10,12,22,140,76,58,58
Sokoban10,12,23,140,76,61,61
Sokoban10,12,24,140,76,68,68
Sokoban10,12,25,140,76,73,73
Sokoban10,12,26,140,76,76,76
Sokoban10,12,27,140,76,83,83
Sokoban10,12,28,140,76,88,88
Sokoban10,12,29,140,76,97,97
Sokoban10,12,30,140,76,104,104
Sokoban10,12,31,140,76,111,111
Sokoban10,12,32,140,76,120,120
Sokoban10,12,33,140,76,127,127
Sokoban10,12,34,140,76,132,132
Sokoban10,13,14,133,69,7,7
Sokoban10,13,15,133,69,14,14
Sokoban10,13,16,133,69,19,19
Sokoban10,13,17,133,69,22,22
Sokoban10,13,18,133,69,29,29
Sokoban10,13,19,133,69,36,36
Sokoban10,13,20,133,69,41,41
Sokoban10,13,21,133,69,50,50
Sokoban10,13,22,133,69,55,55
Sokoban10,13,23,133,69,58,58
Sokoban10,13,24,133,69,65,65
Sokoban10,13,25,133,69,70,70
Sokoban10,13,26,133,69,73,73
Sokoban10,13,27,133,69,80,80
Sokoban10,13,28,133,69,85,85
Sokoban10,13,29,133,69,94,94
Sokoban10,13,30,133,69,101,101
Sokoban10,13,31,133,69,108,108
Sokoban10,13,32,133,69,117,117
Sokoban10,13,33,133,69,124,124
Sokoban10,13,34,133,69,129,129
Sokoban10,14,15,127,63,7,7
Sokoban10,14,16,127,63,12,12
Sokoban10,14,17,127,63,15,15
Sokoban10,14,18,127,63,22,22
Sokoban10,14,19,127,63,29,29
Sokoban10,14,20,127,63,34,34
Sokoban10,14,21,127,63,43,43
Sokoban10,14,22,127,63,48,48
Sokoban10,14,23,127,63,51,51
Sokoban10,14,24,127,63,58,58
Sokoban10,14,25,127,63,63,63
Sokoban10,14,26,127,63,66,66
Sokoban10,14,27,127,63,73,73
Sokoban10,14,28,127,63,78,78
Sokoban10,14,29,127,63,87,87
Sokoban10,14,30,127,63,94,94
Sokoban10,14,31,127,63,101,101
Sokoban10,14,32,127,63,110,110
Sokoban10,14,33,127,63,117,117
Sokoban10,14,34,127,63,122,122
Sokoban10,15,16,126,62,5,5
Sokoban10,15,17,126,62,8,8
Sokoban10,15,18,126,62,15,15
Sokoban10,15,19,126,62,22,22
Sokoban10,15,20,126,62,27,27
Sokoban10,15,21,126,62,36,36
Sokoban10,15,22,126,62,41,41
Sokoban10,15,23,126,62,44,44
Sokoban10,15,24,126,62,51,51
Sokoban10,15,25,126,62,56,56
Sokoban10,15,26,126,62,59,59
Sokoban10,15,27,126,62,66,66
Sokoban10,15,28,126,62,71,71
Sokoban10,15,29,126,62,80,80
Sokoban10,15,30,126,62,87,87
Sokoban10,15,31,126,62,94,94
Sokoban10,15,32,126,62,103,103
Sokoban10,15,33,126,62,110,110
Sokoban10,15,34,126,62,115,115
Sokoban10,16,17,126,62,3,3
Sokoban10,16,18,126,62,10,10
Sokoban10,16,19,126,62,17,17
Sokoban10,16,20,126,62,22,22
Sokoban10,16,21,126,62,31,31
Sokoban10,16,22,126,62,36,36
Sokoban10,16,23,126,62,39,39
Sokoban10,16,24,126,62,46,46
Sokoban10,16,25,126,62,51,51
Sokoban10,16,26,126,62,54,54
Sokoban10,16,27,126,62,61,61
Sokoban10,16,28,126,62,66,66
Sokoban10,16,29,126,62,75,75
Sokoban10,16,30,126,62,82,82
Sokoban10,16,31,126,62,89,89
Sokoban10,16,32,126,62,98,98
Sokoban10,16,33,126,62,105,105
Sokoban10,16,34,126,62,110,110
Sokoban10,17,18,126,62,7,7
Sokoban10,17,19,126,62,14,14
Sokoban10,17,20,126,62,19,19
Sokoban10,17,21,126,62,28,28
Sokoban10,17,22,126,62,33,33
Sokoban10,17,23,126,62,36,36
Sokoban10,17,24,126,62,43,43
Sokoban10,17,25,126,62,48,48
Sokoban10,17,26,126,62,51,51
Sokoban10,17,27,126,62,58,58
Sokoban10,17,28,126,62,63,63
Sokoban10,17,29,126,62,72,72
Sokoban10,17,30,126,62,79,79
Sokoban10,17,31,126,62,86,86
Sokoban10,17,32,126,62,95,95
Sokoban10,17,33,126,62,102,102
Sokoban10,17,34,126,62,107,107
Sokoban10,18,19,125,61,7,7
Sokoban10,18,20,125,61,12,12
Sokoban10,18,21,125,61,21,21
Sokoban10,18,22,125,61,26,26
Sokoban10,18,23,125,61,29,29
Sokoban10,18,24,125,61,36,36
Sokoban10,18,25,125,61,41,41
Sokoban10,18,26,125,61,44,44
Sokoban10,18,27,125,61,51,51
Sokoban10,18,28,125,61,56,56
Sokoban10,18,29,125,61,65,65
Sokoban10,18,30,125,61,72,72
Sokoban10,18,31,125,61,79,79
Sokoban10,18,32,125,61,88,88
Sokoban10,18,33,125,61,95,95
Sokoban10,18,34,125,61,100,100
Sokoban10,19,20,149,85,5,5
Sokoban10,19,21,149,85,14,14
Sokoban10,19,22,149,85,19,19
Sokoban10,19,23,149,85,22,22
Sokoban10,19,24,149,85,29,29
Sokoban10,19,25,149,85,34,34
Sokoban10,19,26,149,85,37,37
Sokoban10,19,27,149,85,44,44
Sokoban10,19,28,149,85,49,49
Sokoban10,19,29,149,85,58,58
Sokoban10,19,30,149,85,65,65
Sokoban10,19,31,149,85,72,72
Sokoban10,19,32,149,85,81,81
Sokoban10,19,33,149,85,88,88
Sokoban10,19,34,149,85,93,93
Sokoban10,20,21,149,85,9,9
Sokoban10,20,22,149,85,14,14
Sokoban10,20,23,149,85,17,17
Sokoban10,20,24,149,85,24,24
Sokoban10,20,25,149,85,29,29
Sokoban10,20,26,149,85,32,32
Sokoban10,20,27,149,85,39,39
Sokoban10,20,28,149,85,44,44
Sokoban10,20,29,149,85,53,53
Sokoban10,20,30,149,85,60,60
Sokoban10,20,31,149,85,67,67
Sokoban10,20,32,149,85,76,76
Sokoban10,20,33,149,85,83,83
Sokoban10,20,34,149,85,88,88
Sokoban10,21,22,149,85,5,5
Sokoban10,21,23,149,85,8,8
Sokoban10,21,24,149,85,15,15
Sokoban10,21,25,149,85,20,20
Sokoban10,21,26,149,85,23,23
Sokoban10,21,27,149,85,30,30
Sokoban10,21,28,149,85,35,35
Sokoban10,21,29,149,85,44,44
Sokoban10,21,30,149,85,51,51
Sokoban10,21,31,149,85,58,58
Sokoban10,21,32,149,85,67,67
Sokoban10,21,33,149,85,74,74
Sokoban10,21,34,149,85,79,79
Sokoban10,22,23,144,80,9,9
Sokoban10,22,24,144,80,16,16
Sokoban10,22,25,144,80,23,23
Sokoban10,22,26,144,80,28,28
Sokoban10,22,27,144,80,33,33
Sokoban10,22,28,144,80,36,36
Sokoban10,22,29,144,80,45,45
Sokoban10,22,30,144,80,50,50
Sokoban10,22,31,144,80,57,57
Sokoban10,22,32,144,80,66,66
Sokoban10,22,33,144,80,73,73
Sokoban10,22,34,144,80,78,78
Sokoban10,23,24,160,84,7,7
Sokoban10,23,25,160,84,10,10
Sokoban10,23,26,160,84,15,15
Sokoban10,23,27,160,84,18,18
Sokoban10,23,28,160,84,25,25
Sokoban10,23,29,160,84,32,32
Sokoban10,23,30,160,84,37,37
Sokoban10,23,31,160,84,42,42
Sokoban10,23,32,160,84,49,49
Sokoban10,23,33,160,84,56,56
Sokoban10,23,34,160,84,63,63
Sokoban10,24,25,203,114,5,5
Sokoban10,24,26,203,114,8,8
Sokoban10,24,27,203,114,15,15
Sokoban10,24,28,203,114,20,20
Sokoban10,24,29,203,114,29,29
Sokoban10,24,30,203,114,36,36
Sokoban10,24,31,203,114,43,43
Sokoban10,24,32,203,114,52,52
Sokoban10,24,33,203,114,59,59
Sokoban10,24,34,203,114,64,64
Sokoban10,25,26,203,114,3,3
Sokoban10,25,27,203,114,10,10
Sokoban10,25,28,203,114,15,15
Sokoban10,25,29,203,114,24,24
Sokoban10,25,30,203,114,31,31
Sokoban10,25,31,203,114,38,38
Sokoban10,25,32,203,114,47,47
Sokoban10,25,33,203,114,54,54
Sokoban10,25,34,203,114,59,59
Sokoban10,26,27,227,129,7,7
Sokoban10,26,28,227,129,12,12
Sokoban10,26,29,227,129,21,21
Sokoban10,26,30,227,129,28,28
Sokoban10,26,31,227,129,35,35
Sokoban10,26,32,227,129,44,44
Sokoban10,26,33,227,129,51,51
Sokoban10,26,34,227,129,56,56
Sokoban10,27,28,227,129,5,5
Sokoban10,27,29,227,129,14,14
Sokoban10,27,30,227,129,21,21
Sokoban10,27,31,227,129,28,28
Sokoban10,27,32,227,129,37,37
Sokoban10,27,33,227,129,44,44
Sokoban10,27,34,227,129,49,49
Sokoban10,28,29,236,138,9,9
Sokoban10,28,30,236,138,16,16
Sokoban10,28,31,236,138,23,23
Sokoban10,28,32,236,138,32,32
Sokoban10,28,33,236,138,39,39
Sokoban10,28,34,236,138,44,44
Sokoban10,29,30,236,138,7,7
Sokoban10,29,31,236,138,14,14
Sokoban10,29,32,236,138,23,23
Sokoban10,29,33,236,138,30,30
Sokoban10,29,34,236,138,35,35
Sokoban10,30,31,260,162,7,7
Sokoban10,30,32,260,162,16,16
Sokoban10,30,33,260,162,23,23
Sokoban10,30,34,260,162,28,28
Sokoban10,31,32,254,156,9,9
Sokoban10,31,33,254,156,16,16
Sokoban10,31,34,254,156,21,21
Sokoban10,32,33,248,150,7,7
Sokoban10,32,34,248,150,12,12
Sokoban10,33,34,242,144,5,5
Sokoban11,2,3,0,0,3,3
Sokoban11,2,4,0,0,12,12
Sokoban11,2,5,0,0,17,17
Sokoban11,2,6,0,0,24,24
Sokoban11,2,7,0,0,29,29
Sokoban11,2,8,0,0,34,34
Sokoban11,2,9,0,0,37,37
Sokoban11,2,10,0,0,44,44
Sokoban11,2,11,0,0,51,51
Sokoban11,2,12,0,0,58,58
Sokoban11,2,13,0,0,61,61
Sokoban11,2,14,0,0,68,68
Sokoban11,2,15,0,0,75,75
Sokoban11,2,16,0,0,80,80
Sokoban11,2,17,0,0,83,83
Sokoban11,2,18,0,0,90,90
Sokoban11,2,19,0,0,97,97
Sokoban11,2,20,0,0,102,102
Sokoban11,2,21,0,0,111,111
Sokoban11,2,22,0,0,116,116
Sokoban11,2,23,0,0,119,119
Sokoban11,2,24,0,0,126,126
Sokoban11,2,25,0,0,131,131
Sokoban11,2,26,0,0,134,134
Sokoban11,2,27,0,0,141,141
Sokoban11,2,28,0,0,146,146
Sokoban11,2,29,0,0,155,155
Sokoban11,3,4,24,10,9,9
Sokoban11,3,5,24,10,14,14
Sokoban11,3,6,24,10,21,21
Sokoban11,3,7,24,10,26,26
Sokoban11,3,8,24,10,31,31
Sokoban11,3,9,24,10,34,34
Sokoban11,3,10,24,10,41,41
Sokoban11,3,11,24,10,48,48
Sokoban11,3,12,24,10,55,55
Sokoban11,3,13,24,10,58,58
Sokoban11,3,14,24,10,65,65
Sokoban11,3,15,24,10,72,72
Sokoban11,3,16,24,10,77,77
Sokoban11,3,17,24,10,80,80
Sokoban11,3,18,24,10,87,87
Sokoban11,3,19,24,10,94,94
Sokoban11,3,20,24,10,99,99
Sokoban11,3,21,24,10,108,108
Sokoban11,3,22,24,10,113,113
Sokoban11,3,23,24,10,116,116
Sokoban11,3,24,24,10,123,123
Sokoban11,3,25,24,10,128,128
Sokoban11,3,26,24,10,131,131
Sokoban11,3,27,24,10,138,138
Sokoban11,3,28,24,10,143,143
Sokoban11,3,29,24,10,152,152
Sokoban11,4,5,48,18,5,5
Sokoban11,4,6,48,18,12,12
Sokoban11,4,7,48,18,17,17
Sokoban11,4,8,48,18,22,22
Sokoban11,4,9,48,18,25,25
Sokoban11,4,10,48,18,32,32
Sokoban11,4,11,48,18,39,39
Sokoban11,4,12,48,18,46,46
Sokoban11,4,13,48,18,49,49
Sokoban11,4,14,48,18,56,56
Sokoban11,4,15,48,18,63,63
Sokoban11,4,16,48,18,68,68
Sokoban11,4,17,48,18,71,71
Sokoban11,4,18,48,18,78,78
Sokoban11,4,19,48,18,85,85
Sokoban11,4,20,48,18,90,90
Sokoban11,4,21,48,18,99,99
Sokoban11,4,22,48,18,104,104
Sokoban11,4,23,48,18,107,107
Sokoban11,4,24,48,18,114,114
Sokoban11,4,25,48,18,119,119
Sokoban11,4,26,48,18,122,122
Sokoban11,4,27,48,18,129,129
Sokoban11,4,28,48,18,134,134
Sokoban11,4,29,48,18,143,143
Sokoban11,5,6,67,24,7,7
Sokoban11,5,7,67,24,12,12
Sokoban11,5,8,67,24,17,17
Sokoban11,5,9,67,24,20,20
Sokoban11,5,10,67,24,27,27
Sokoban11,5,11,67,24,34,34
Sokoban11,5,12,67,24,41,41
Sokoban11,5,13,67,24,44,44
Sokoban11,5,14,67,24,51,51
Sokoban11,5,15,67,24,58,58
Sokoban11,5,16,67,24,63,63
Sokoban11,5,17,67,24,66,66
Sokoban11,5,18,67,24,73,73
Sokoban11,5,19,67,24,80,80
Sokoban11,5,20,67,24,85,85
Sokoban11,5,21,67,24,94,94
Sokoban11,5,22,67,24,99,99
Sokoban11,5,23,67,24,102,102
Sokoban11,5,24,67,24,109,109
Sokoban11,5,25,67,24,114,114
Sokoban11,5,26,67,24,117,117
Sokoban11,5,27,67,24,124,124
Sokoban11,5,28,67,24,129,129
Sokoban11,5,29,67,24,138,138
Sokoban11,6,7,84,27,5,5
Sokoban11,6,8,84,27,10,10
Sokoban11,6,9,84,27,13,13
Sokoban11,6,10,84,27,20,20
Sokoban11,6,11,84,27,27,27
Sokoban11,6,12,84,27,34,34
Sokoban11,6,13,84,27,37,37
Sokoban11,6,14,84,27,44,44
Sokoban11,6,15,84,27,51,51
Sokoban11,6,16,84,27,56,56
Sokoban11,6,17,84,27,59,59
Sokoban11,6,18,84,27,66,66
Sokoban11,6,19,84,27,73,73
Sokoban11,6,20,84,27,78,78
Sokoban11,6,21,84,27,87,87
Sokoban11,6,22,84,27,92,92
Sokoban11,6,23,84,27,95,95
Sokoban11,6,24,84,27,102,102
Sokoban11,6,25,84,27,107,107
Sokoban11,6,26,84,27,110,110
Sokoban11,6,27,84,27,117,117
Sokoban11,6,28,84,27,122,122
Sokoban11,6,29,84,27,131,131
Sokoban11,7,8,108,37,5,5
Sokoban11,7,9,108,37,8,8
Sokoban11,7,10,108,37,15,15
Sokoban11,7,11,108,37,22,22
Sokoban11,7,12,108,37,29,29
Sokoban11,7,13,108,37,32,32
Sokoban11,7,14,108,37,39,39
Sokoban11,7,15,108,37,46,46
Sokoban11,7,16,108,37,51,51
Sokoban11,7,17,108,37,54,54
Sokoban11,7,18,108,37,61,61
Sokoban11,7,19,108,37,68,68
Sokoban11,7,20,108,37,73,73
Sokoban11,7,21,108,37,82,82
Sokoban11,7,22,108,37,87,87
Sokoban11,7,23,108,37,90,90
Sokoban11,7,24,108,37,97,97
Sokoban11,7,25,108,37,102,102
Sokoban11,7,26,108,37,105,105
Sokoban11,7,27,108,37,112,112
Sokoban11,7,28,108,37,117,117
Sokoban11,7,29,108,37,126,126
Sokoban11,8,9,132,50,3,3
Sokoban11,8,10,132,50,10,10
Sokoban11,8,11,132,50,17,17
Sokoban11,8,12,132,50,24,24
Sokoban11,8,13,132,50,27,27
Sokoban11,8,14,132,50,34,34
Sokoban11,8,15,132,50,41,41
Sokoban11,8,16,132,50,46,46
Sokoban11,8,17,132,50,49,49
Sokoban11,8,18,132,50,56,56
Sokoban11,8,19,132,50,63,63
Sokoban11,8,20,132,50,68,68
Sokoban11,8,21,132,50,77,77
Sokoban11,8,22,132,50,82,82
Sokoban11,8,23,132,50,85,85
Sokoban11,8,24,132,50,92,92
Sokoban11,8,25,132,50,97,97
Sokoban11,8,26,132,50,100,100
Sokoban11,8,27,132,50,107,107
Sokoban11,8,28,132,50,112,112
Sokoban11,8,29,132,50,121,121
Sokoban11,9,10,127,45,7,7
Sokoban11,9,11,127,45,14,14
Sokoban11,9,12,127,45,21,21
Sokoban11,9,13,127,45,24,24
Sokoban11,9,14,127,45,31,31
Sokoban11,9,15,127,45,38,38
Sokoban11,9,16,127,45,43,43
Sokoban11,9,17,127,45,46,46
Sokoban11,9,18,127,45,53,53
Sokoban11,9,19,127,45,60,60
Sokoban11,9,20,127,45,65,65
Sokoban11,9,21,127,45,74,74
Sokoban11,9,22,127,45,79,79
Sokoban11,9,23,127,45,82,82
Sokoban11,9,24,127,45,89,89
Sokoban11,9,25,127,45,94,94
Sokoban11,9,26,127,45,97,97
Sokoban11,9,27,127,45,104,104
Sokoban11,9,28,127,45,109,109
Sokoban11,9,29,127,45,118,118
Sokoban11,10,11,122,40,7,7
Sokoban11,10,12,122,40,14,14
Sokoban11,10,13,122,40,17,17
Sokoban11,10,14,122,40,24,24
Sokoban11,10,15,122,40,31,31
Sokoban11,10,16,122,40,36,36
Sokoban11,10,17,122,40,39,39
Sokoban11,10,18,122,40,46,46
Sokoban11,10,19,122,40,53,53
Sokoban11,10,20,122,40,58,58
Sokoban11,10,21,122,40,67,67
Sokoban11,10,22,122,40,72,72
Sokoban11,10,23,122,40,75,75
Sokoban11,10,24,122,40,82,82
Sokoban11,10,25,122,40,87,87
Sokoban11,10,26,122,40,90,90
Sokoban11,10,27,122,40,97,97
Sokoban11,10,28,122,40,102,102
Sokoban11,10,29,122,40,111,111
Sokoban11,11,12,121,39,7,7
Sokoban11,11,13,121,39,10,10
Sokoban11,11,14,121,39,17,17
Sokoban11,11,15,121,39,24,24
Sokoban11,11,16,121,39,29,29
Sokoban11,11,17,121,39,32,32
Sokoban11,11,18,121,39,39,39
Sokoban11,11,19,121,39,46,46
Sokoban11,11,20,121,39,51,51
Sokoban11,11,21,121,39,60,60
Sokoban11,11,22,121,39,65,65
Sokoban11,11,23,121,39,68,68
Sokoban11,11,24,121,39,75,75
Sokoban11,11,25,121,39,80,80
Sokoban11,11,26,121,39,83,83
Sokoban11,11,27,121,39,90,90
Sokoban11,11,28,121,39,95,95
Sokoban11,11,29,121,39,104,104
Sokoban11,12,13,121,39,3,3
Sokoban11,12,14,121,39,10,10
Sokoban11,12,15,121,39,17,17
Sokoban11,12,16,121,39,22,22
Sokoban11,12,17,121,39,25,25
Sokoban11,12,18,121,39,32,32
Sokoban11,12,19,121,39,39,39
Sokoban11,12,20,121,39,44,44
Sokoban11,12,21,121,39,53,53
Sokoban11,12,22,121,39,58,58
Sokoban11,12,23,121,39,61,61
Sokoban11,12,24,121,39,68,68
Sokoban11,12,25,121,39,73,73
Sokoban11,12,26,121,39,76,76
Sokoban11,12,27,121,39,83,83
Sokoban11,12,28,121,39,88,88
Sokoban11,12,29,121,39,97,97
Sokoban11,13,14,145,62,7,7
Sokoban11,13,15,145,62,14,14
Sokoban11,13,16,145,62,19,19
Sokoban11,13,17,145,62,22,22
Sokoban11,13,18,145,62,29,29
Sokoban11,13,19,145,62,36,36
Sokoban11,13,20,145,62,41,41
Sokoban11,13,21,145,62,50,50
Sokoban11,13,22,145,62,55,55
Sokoban11,13,23,145,62,58,58
Sokoban11,13,24,145,62,65,65
Sokoban11,13,25,145,62,70,70
Sokoban11,13,26,145,62,73,73
Sokoban11,13,27,145,62,80,80
Sokoban11,13,28,145,62,85,85
Sokoban11,13,29,145,62,94,94
Sokoban11,14,15,139,56,7,7
Sokoban11,14,16,139,56,12,12
Sokoban11,14,17,139,56,15,15
Sokoban11,14,18,139,56,22,22
Sokoban11,14,19,139,56,29,29
Sokoban11,14,20,139,56,34,34
Sokoban11,14,21,139,56,43,43
Sokoban11,14,22,139,56,48,48
Sokoban11,14,23,139,56,51,51
Sokoban11,14,24,139,56,58,58
Sokoban11,14,25,139,56,63,63
Sokoban11,14,26,139,56,66,66
Sokoban11,14,27,139,56,73,73
Sokoban11,14,28,139,56,78,78
Sokoban11,14,29,139,56,87,87
Sokoban11,15,16,138,55,5,5
Sokoban11,15,17,138,55,8,8
Sokoban11,15,18,138,55,15,15
Sokoban11,15,19,138,55,22,22
Sokoban11,15,20,138,55,27,27
Sokoban11,15,21,138,55,36,36
Sokoban11,15,22,138,55,41,41
Sokoban11,15,23,138,55,44,44
Sokoban11,15,24,138,55,51,51
Sokoban11,15,25,138,55,56,56
Sokoban11,15,26,138,55,59,59
Sokoban11,15,27,138,55,66,66
Sokoban11,15,28,138,55,71,71
Sokoban11,15,29,138,55,80,80
Sokoban11,16,17,138,55,3,3
Sokoban11,16,18,138,55,10,10
Sokoban11,16,19,138,55,17,17
Sokoban11,16,20,138,55,22,22
Sokoban11,16,21,138,55,31,31
Sokoban11,16,22,138,55,36,36
Sokoban11,16,23,138,55,39,39
Sokoban11,16,24,138,55,46,46
Sokoban11,16,25,138,55,51,51
Sokoban11,16,26,138,55,54,54
Sokoban11,16,27,138,55,61,61
Sokoban11,16,28,138,55,66,66
Sokoban11,16,29,138,55,75,75
Sokoban11,17,18,138,55,7,7
Sokoban11,17,19,138,55,14,14
Sokoban11,17,20,138,55,19,19
Sokoban11,17,21,138,55,28,28
Sokoban11,17,22,138,55,33,33
Sokoban11,17,23,138,55,36,36
Sokoban11,17,24,138,55,43,43
Sokoban11,17,25,138,55,48,48
Sokoban11,17,26,138,55,51,51
Sokoban11,17,27,138,55,58,58
Sokoban11,17,28,138,55,63,63
Sokoban11,17,29,138,55,72,72
Sokoban11,18,19,137,54,7,7
Sokoban11,18,20,137,54,12,12
Sokoban11,18,21,137,54,21,21
Sokoban11,18,22,137,54,26,26
Sokoban11,18,23,137,54,29,29
Sokoban11,18,24,137,54,36,36
Sokoban11,18,25,137,54,41,41
Sokoban11,18,26,137,54,44,44
Sokoban11,18,27,137,54,51,51
Sokoban11,18,28,137,54,56,56
Sokoban11,18,29,137,54,65,65
Sokoban11,19,20,137,54,5,5
Sokoban11,19,21,137,54,14,14
Sokoban11,19,22,137,54,19,19
Sokoban11,19,23,137,54,22,22
Sokoban11,19,24,137,54,29,29
Sokoban11,19,25,137,54,34,34
Sokoban11,19,26,137,54,37,37
Sokoban11,19,27,137,54,44,44
Sokoban11,19,28,137,54,49,49
Sokoban11,19,29,137,54,58,58
Sokoban11,20,21,137,54,9,9
Sokoban11,20,22,137,54,14,14
Sokoban11,20,23,137,54,17,17
Sokoban11,20,24,137,54,24,24
Sokoban11,20,25,137,54,29,29
Sokoban11,20,26,137,54,32,32
Sokoban11,20,27,137,54,39,39
Sokoban11,20,28,137,54,44,44
Sokoban11,20,29,137,54,53,53
Sokoban11,21,22,137,54,5,5
Sokoban11,21,23,137,54,8,8
Sokoban11,21,24,137,54,15,15
Sokoban11,21,25,137,54,20,20
Sokoban11,21,26,137,54,23,23
Sokoban11,21,27,137,54,30,30
Sokoban11,21,28,137,54,35,35
Sokoban11,21,29,137,54,44,44
Sokoban11,22,23,161,78,3,3
Sokoban11,22,24,161,78,10,10
Sokoban11,22,25,161,78,15,15
Sokoban11,22,26,161,78,18,18
Sokoban11,22,27,161,78,25,25
Sokoban11,22,28,161,78,30,30
Sokoban11,22,29,161,78,39,39
Sokoban11,23,24,183,87,7,7
Sokoban11,23,25,183,87,12,12
Sokoban11,23,26,183,87,15,15
Sokoban11,23,27,183,87,22,22
Sokoban11,23,28,183,87,27,27
Sokoban11,23,29,183,87,36,36
Sokoban11,24,25,183,87,5,5
Sokoban11,24,26,183,87,8,8
Sokoban11,24,27,183,87,15,15
Sokoban11,24,28,183,87,20,20
Sokoban11,24,29,183,87,29,29
Sokoban11,25,26,183,87,3,3
Sokoban11,25,27,183,87,10,10
Sokoban11,25,28,183,87,15,15
Sokoban11,25,29,183,87,24,24
Sokoban11,26,27,207,101,7,7
Sokoban11,26,28,207,101,12,12
Sokoban11,26,29,207,101,21,21
Sokoban11,27,28,207,101,5,5
Sokoban11,27,29,207,101,14,14
Sokoban11,28,29,207,101,9,9
